Unit ID,Call Type,Watch Date,Received DtTm,Entry DtTm,Dispatch DtTm,Response DtTm,On Scene DtTm,Transport DtTm,City,Zipcode of Incident,Battalion,Station Area,Box,Original Priority,Priority,Final Priority,ALS Unit,Number of Alarms,Unit Type,Unit sequence in call dispatch,Fire Prevention District,Supervisor District,Neighborhooods - Analysis Boundaries,Location
909,E01,Structure Fire,04/15/2000,04/16/2000 05:19:05 AM,04/16/2000 05:19:41 AM,04/16/2000 05:20:08 AM,04/16/2000 05:21:29 AM,04/16/2000 05:22:44 AM,,SF,94103.0,B03,1.0,2211.0,3,3,3,False,1,ENGINE,2.0,3,6,Financial District/South Beach,"(37.7866782082786, -122.40257522865)"
910,T01,Structure Fire,04/15/2000,04/16/2000 05:19:05 AM,04/16/2000 05:19:41 AM,04/16/2000 05:20:08 AM,04/16/2000 05:21:36 AM,04/16/2000 05:22:33 AM,,SF,94103.0,B03,1.0,2211.0,3,3,3,True,1,TRUCK,1.0,3,6,Financial District/South Beach,"(37.7866782082786, -122.40257522865)"
925,E03,Structure Fire,04/15/2000,04/16/2000 07:37:03 AM,04/16/2000 07:37:55 AM,04/16/2000 07:38:04 AM,04/16/2000 07:39:14 AM,04/16/2000 07:40:05 AM,,SF,94109.0,B04,3.0,3121.0,3,3,3,False,1,ENGINE,2.0,4,3,Nob Hill,"(37.7881791961467, -122.420991095536)"
949,E29,Structure Fire,04/16/2000,04/16/2000 09:39:54 AM,04/16/2000 09:47:38 AM,04/16/2000 09:48:41 AM,04/16/2000 09:49:45 AM,,,SF,94103.0,B02,29.0,2351.0,3,3,3,False,1,ENGINE,1.0,2,10,Mission,"(37.7670819828491, -122.407685033247)"
950,T07,Structure Fire,04/16/2000,04/16/2000 09:39:54 AM,04/16/2000 09:47:38 AM,04/16/2000 09:48:41 AM,04/16/2000 09:49:12 AM,,,SF,94103.0,B02,29.0,2351.0,3,3,3,False,1,TRUCK,2.0,2,10,Mission,"(37.7670819828491, -122.407685033247)"
998,E25,Structure Fire,04/16/2000,04/16/2000 01:19:54 PM,04/16/2000 01:25:07 PM,04/16/2000 01:25:18 PM,,,,SF,94124.0,B10,25.0,6467.0,3,3,3,False,1,ENGINE,2.0,10,10,Bayview Hunters Point,"(37.7387419299442, -122.389310056266)"
999,T09,Structure Fire,04/16/2000,04/16/2000 01:19:54 PM,04/16/2000 01:25:07 PM,04/16/2000 01:25:18 PM,04/16/2000 01:26:22 PM,,,SF,94124.0,B10,25.0,6467.0,3,3,3,True,1,TRUCK,1.0,10,10,Bayview Hunters Point,"(37.7387419299442, -122.389310056266)"
1000,B01,Structure Fire,04/16/2000,04/16/2000 01:27:19 PM,04/16/2000 01:28:07 PM,04/16/2000 01:28:23 PM,04/16/2000 01:29:49 PM,04/16/2000 01:32:18 PM,,SF,94102.0,B01,1.0,1452.0,3,3,3,False,1,CHIEF,2.0,3,6,Tenderloin,"(37.7855267391339, -122.411301032076)"
1001,E41,Structure Fire,04/16/2000,04/16/2000 01:27:19 PM,04/16/2000 01:28:07 PM,04/16/2000 01:28:23 PM,04/16/2000 01:29:15 PM,04/16/2000 01:37:19 PM,,SF,94102.0,B01,1.0,1452.0,3,3,3,False,1,ENGINE,8.0,3,6,Tenderloin,"(37.7855267391339, -122.411301032076)"
1008,T11,Structure Fire,04/16/2000,04/16/2000 02:29:54 PM,04/16/2000 02:33:17 PM,04/16/2000 02:33:33 PM,04/16/2000 02:34:49 PM,04/16/2000 02:37:36 PM,,SF,94110.0,B06,11.0,5525.0,3,3,3,False,1,TRUCK,1.0,6,9,Mission,"(37.7522394549791, -122.418445272851)"
1030,E32,Structure Fire,04/16/2000,04/16/2000 03:54:05 PM,04/16/2000 03:55:05 PM,04/16/2000 03:55:16 PM,,04/16/2000 03:59:03 PM,,SF,94112.0,B09,32.0,6143.0,3,3,3,False,1,ENGINE,2.0,9,11,Excelsior,"(37.7278485543492, -122.425837521286)"
1031,RA09,Structure Fire,04/16/2000,04/16/2000 03:54:05 PM,04/16/2000 03:55:05 PM,04/16/2000 03:55:16 PM,04/16/2000 03:58:03 PM,,,SF,94112.0,B09,32.0,6143.0,3,3,3,True,1,AIRPORT,7.0,9,11,Excelsior,"(37.7278485543492, -122.425837521286)"
1037,E42,Structure Fire,04/16/2000,04/16/2000 04:09:54 PM,04/16/2000 04:19:33 PM,04/16/2000 04:20:45 PM,04/16/2000 04:21:06 PM,04/16/2000 04:25:19 PM,,SF,94134.0,B09,42.0,6344.0,3,3,3,False,1,ENGINE,1.0,9,9,McLaren Park,"(37.7226584556741, -122.412468270392)"
1046,E01,Structure Fire,04/16/2000,04/16/2000 04:49:54 PM,04/16/2000 04:50:12 PM,04/16/2000 04:53:42 PM,04/16/2000 04:54:16 PM,04/16/2000 04:57:09 PM,,SF,94103.0,B03,1.0,1322.0,3,3,3,False,1,ENGINE,1.0,1,6,South of Market,"(37.7857439877905, -122.405831012392)"
1047,B06,Structure Fire,04/16/2000,04/16/2000 04:49:00 PM,04/16/2000 04:51:12 PM,04/16/2000 04:51:34 PM,04/16/2000 04:55:06 PM,04/16/2000 04:55:20 PM,,SF,94110.0,B06,11.0,5613.0,3,3,3,False,1,CHIEF,2.0,6,9,Mission,"(37.7485954399415, -122.418024677603)"
1048,B10,Structure Fire,04/16/2000,04/16/2000 04:49:00 PM,04/16/2000 04:51:12 PM,04/16/2000 04:51:34 PM,,04/16/2000 04:59:52 PM,,SF,94110.0,B06,11.0,5613.0,3,3,3,False,1,CHIEF,4.0,6,9,Mission,"(37.7485954399415, -122.418024677603)"
1049,E11,Structure Fire,04/16/2000,04/16/2000 04:49:00 PM,04/16/2000 04:51:12 PM,04/16/2000 04:51:34 PM,04/16/2000 04:53:54 PM,,,SF,94110.0,B06,11.0,5613.0,3,3,3,False,1,ENGINE,8.0,6,9,Mission,"(37.7485954399415, -122.418024677603)"
1050,RS1,Structure Fire,04/16/2000,04/16/2000 04:49:00 PM,04/16/2000 04:51:12 PM,04/16/2000 04:51:34 PM,04/16/2000 04:53:13 PM,,,SF,94110.0,B06,11.0,5613.0,3,3,3,True,1,RESCUE SQUAD,11.0,6,9,Mission,"(37.7485954399415, -122.418024677603)"
1067,E33,Structure Fire,04/16/2000,04/16/2000 06:11:05 PM,04/16/2000 06:11:45 PM,04/16/2000 06:12:38 PM,04/16/2000 06:13:48 PM,04/16/2000 06:16:12 PM,,SF,94112.0,B09,33.0,8373.0,3,3,3,False,1,ENGINE,1.0,9,11,Oceanview/Merced/Ingleside,"(37.717850859977, -122.459007210368)"
1073,E03,Structure Fire,04/16/2000,04/16/2000 06:45:07 PM,04/16/2000 06:45:34 PM,04/16/2000 06:46:12 PM,04/16/2000 06:48:03 PM,04/16/2000 06:48:40 PM,,SF,94102.0,B02,3.0,1554.0,3,3,3,False,1,ENGINE,1.0,2,6,Tenderloin,"(37.7830590618212, -122.41571987823)"
1076,E40,Structure Fire,04/16/2000,04/16/2000 07:12:01 PM,04/16/2000 07:12:27 PM,04/16/2000 07:12:44 PM,04/16/2000 07:15:34 PM,,,SF,94122.0,B08,22.0,7426.0,3,3,3,False,1,ENGINE,5.0,8,4,Sunset/Parkside,"(37.7616843815068, -122.478602895308)"
1077,M05,Structure Fire,04/16/2000,04/16/2000 07:12:01 PM,04/16/2000 07:12:27 PM,04/16/2000 07:12:44 PM,04/16/2000 07:14:26 PM,,,SF,94122.0,B08,22.0,7426.0,3,3,3,True,1,MEDIC,6.0,8,4,Sunset/Parkside,"(37.7616843815068, -122.478602895308)"
1079,E01,Structure Fire,04/16/2000,04/16/2000 07:30:17 PM,04/16/2000 07:30:21 PM,04/16/2000 07:30:42 PM,04/16/2000 07:32:02 PM,,,SF,94109.0,B01,1.0,1363.0,3,3,3,False,1,ENGINE,11.0,4,6,Tenderloin,"(37.7851179904712, -122.418735460998)"
1081,E37,Structure Fire,04/16/2000,04/16/2000 07:29:54 PM,04/16/2000 07:35:44 PM,04/16/2000 07:36:27 PM,04/16/2000 07:37:30 PM,04/16/2000 07:38:23 PM,,SF,94107.0,B10,37.0,2523.0,3,3,3,False,1,ENGINE,1.0,10,10,Potrero Hill,"(37.7599674076909, -122.39724892486)"
1101,E39,Structure Fire,04/16/2000,04/16/2000 09:20:34 PM,04/16/2000 09:20:40 PM,04/16/2000 09:20:54 PM,04/16/2000 09:23:59 PM,04/16/2000 09:24:24 PM,,SF,94131.0,B08,39.0,869.0,3,3,3,True,1,ENGINE,1.0,8,7,Twin Peaks,"(37.7457450601581, -122.452739454597)"
1123,E25,Structure Fire,04/16/2000,04/16/2000 10:19:54 PM,04/16/2000 10:24:18 PM,04/16/2000 10:24:44 PM,04/16/2000 10:28:31 PM,04/16/2000 10:29:04 PM,,SF,94124.0,B10,25.0,6565.0,3,3,3,False,1,ENGINE,1.0,10,10,Bayview Hunters Point,"(37.7358032544071, -122.383425446646)"
1149,E36,Structure Fire,04/16/2000,04/17/2000 01:04:05 AM,04/17/2000 01:04:19 AM,04/17/2000 01:04:27 AM,04/17/2000 01:05:46 AM,04/17/2000 01:06:24 AM,,SF,94102.0,B02,36.0,3266.0,3,3,3,False,1,ENGINE,1.0,2,5,Hayes Valley,"(37.7750206954016, -122.42259804367)"
1156,E03,Structure Fire,04/16/2000,04/17/2000 01:39:54 AM,04/17/2000 01:49:04 AM,04/17/2000 01:49:29 AM,04/17/2000 01:51:54 AM,04/17/2000 01:52:39 AM,,SF,94109.0,B02,3.0,1555.0,3,3,3,False,1,ENGINE,1.0,2,6,Tenderloin,"(37.784448840667, -122.416071735104)"
1205,E35,Structure Fire,04/17/2000,04/17/2000 08:39:57 AM,04/17/2000 08:42:14 AM,04/17/2000 08:42:45 AM,04/17/2000 08:44:48 AM,,,SF,94105.0,B03,35.0,2141.0,3,3,3,True,1,ENGINE,11.0,3,6,Financial District/South Beach,"(37.7885359297329, -122.396034766801)"
1208,E43,Structure Fire,04/17/2000,04/17/2000 09:19:54 AM,04/17/2000 09:24:08 AM,04/17/2000 09:25:01 AM,04/17/2000 09:26:54 AM,04/17/2000 09:29:06 AM,,SF,94134.0,B09,43.0,6246.0,3,3,3,False,1,ENGINE,1.0,None,10,None,"(37.7083112668674, -122.420083068533)"
1221,E29,Structure Fire,04/17/2000,04/17/2000 10:09:54 AM,04/17/2000 10:14:39 AM,04/17/2000 10:17:51 AM,04/17/2000 10:18:27 AM,,,SF,94103.0,B02,36.0,5215.0,3,3,3,True,1,ENGINE,1.0,2,9,Mission,"(37.7682736543413, -122.419981513232)"
1234,E02,Structure Fire,04/17/2000,04/17/2000 11:19:54 AM,04/17/2000 11:22:54 AM,04/17/2000 11:23:09 AM,04/17/2000 11:24:28 AM,04/17/2000 11:26:46 AM,,SF,94109.0,B01,28.0,1614.0,3,3,3,False,1,ENGINE,1.0,1,2,Russian Hill,"(37.8047903067381, -122.420178127211)"
1255,E36,Structure Fire,04/17/2000,04/17/2000 12:39:54 PM,04/17/2000 12:41:05 PM,04/17/2000 12:41:13 PM,,04/17/2000 12:44:04 PM,,SF,94103.0,B02,6.0,5214.0,3,3,3,False,1,ENGINE,1.0,2,8,Mission,"(37.7680064250045, -122.424411692164)"
1258,E37,Structure Fire,04/17/2000,04/17/2000 12:49:54 PM,04/17/2000 12:53:12 PM,04/17/2000 12:53:19 PM,,,,SF,94107.0,B10,37.0,2523.0,3,3,3,False,1,ENGINE,1.0,10,10,Potrero Hill,"(37.7599674076909, -122.39724892486)"
1265,E17,Structure Fire,04/17/2000,04/17/2000 12:59:54 PM,04/17/2000 01:09:30 PM,04/17/2000 01:11:19 PM,04/17/2000 01:12:25 PM,04/17/2000 01:14:50 PM,,SF,94124.0,B10,17.0,6624.0,3,3,3,False,1,ENGINE,1.0,10,10,Bayview Hunters Point,"(37.7346032067084, -122.382962001592)"
1296,E18,Structure Fire,04/17/2000,04/17/2000 03:07:56 PM,04/17/2000 03:09:22 PM,04/17/2000 03:09:29 PM,04/17/2000 03:10:27 PM,04/17/2000 03:14:02 PM,,SF,94122.0,B08,22.0,7452.0,3,3,3,True,1,ENGINE,2.0,8,4,Sunset/Parkside,"(37.7623510063353, -122.483419246846)"
1297,E23,Structure Fire,04/17/2000,04/17/2000 03:07:56 PM,04/17/2000 03:09:22 PM,04/17/2000 03:09:29 PM,04/17/2000 03:13:18 PM,04/17/2000 03:13:39 PM,,SF,94122.0,B08,22.0,7452.0,3,3,3,False,1,ENGINE,1.0,8,4,Sunset/Parkside,"(37.7623510063353, -122.483419246846)"
1316,E03,Structure Fire,04/17/2000,04/17/2000 04:09:54 PM,04/17/2000 04:12:46 PM,04/17/2000 04:12:52 PM,,,,SF,94102.0,B03,1.0,1456.0,3,3,3,True,1,ENGINE,1.0,2,6,Tenderloin,"(37.783004077677, -122.412411747482)"
1321,B05,Structure Fire,04/17/2000,04/17/2000 04:30:07 PM,04/17/2000 04:30:11 PM,04/17/2000 04:30:20 PM,04/17/2000 04:31:07 PM,04/17/2000 04:46:09 PM,,SF,94115.0,B04,38.0,3652.0,3,3,3,False,1,CHIEF,11.0,4,2,Pacific Heights,"(37.7893692243324, -122.438150656399)"
1322,D2,Structure Fire,04/17/2000,04/17/2000 04:30:07 PM,04/17/2000 04:30:11 PM,04/17/2000 04:30:20 PM,04/17/2000 04:31:30 PM,04/17/2000 04:34:33 PM,,SF,94115.0,B04,38.0,3652.0,3,3,3,False,1,CHIEF,5.0,4,2,Pacific Heights,"(37.7893692243324, -122.438150656399)"
1323,E38,Structure Fire,04/17/2000,04/17/2000 04:30:07 PM,04/17/2000 04:30:11 PM,04/17/2000 04:30:20 PM,04/17/2000 04:31:29 PM,04/17/2000 04:32:51 PM,,SF,94115.0,B04,38.0,3652.0,3,3,3,False,1,ENGINE,1.0,4,2,Pacific Heights,"(37.7893692243324, -122.438150656399)"
1324,T10,Structure Fire,04/17/2000,04/17/2000 04:30:07 PM,04/17/2000 04:30:11 PM,04/17/2000 04:30:20 PM,04/17/2000 04:31:30 PM,04/17/2000 04:34:11 PM,,SF,94115.0,B04,38.0,3652.0,3,3,3,False,1,TRUCK,3.0,4,2,Pacific Heights,"(37.7893692243324, -122.438150656399)"
1325,E06,Structure Fire,04/17/2000,04/17/2000 04:29:54 PM,04/17/2000 04:31:57 PM,04/17/2000 04:32:06 PM,04/17/2000 04:33:33 PM,,,SF,94115.0,B04,38.0,3652.0,3,3,3,False,1,ENGINE,1.0,4,2,Pacific Heights,"(37.7894216306873, -122.437318569396)"
1347,E09,Structure Fire,04/17/2000,04/17/2000 05:39:54 PM,04/17/2000 05:41:16 PM,04/17/2000 05:42:34 PM,04/17/2000 05:43:46 PM,04/17/2000 05:45:14 PM,,SF,94124.0,B10,9.0,6425.0,3,3,3,False,1,ENGINE,1.0,10,10,Bayview Hunters Point,"(37.7421971997796, -122.400426738757)"
1352,E21,Structure Fire,04/17/2000,04/17/2000 05:49:54 PM,04/17/2000 05:54:01 PM,04/17/2000 05:54:56 PM,,04/17/2000 05:56:35 PM,,SF,94117.0,B05,21.0,4463.0,3,3,3,False,1,ENGINE,1.0,5,5,Lone Mountain/USF,"(37.7758015911545, -122.446470828705)"
1356,E17,Structure Fire,04/17/2000,04/17/2000 06:09:54 PM,04/17/2000 06:12:51 PM,04/17/2000 06:13:32 PM,04/17/2000 06:14:52 PM,04/17/2000 06:16:04 PM,,SF,94124.0,B10,17.0,668.0,3,3,3,False,1,ENGINE,1.0,10,10,Bayview Hunters Point,"(37.7326519039379, -122.384279454164)"
1372,E08,Structure Fire,04/17/2000,04/17/2000 07:29:54 PM,04/17/2000 07:35:15 PM,04/17/2000 07:35:20 PM,04/17/2000 07:36:36 PM,04/17/2000 07:39:06 PM,,SF,94107.0,B03,8.0,2174.0,3,3,3,False,1,ENGINE,2.0,3,6,South of Market,"(37.7813212571676, -122.395843500166)"
1373,E17,Structure Fire,04/17/2000,04/17/2000 07:29:54 PM,04/17/2000 07:39:20 PM,04/17/2000 07:39:28 PM,04/17/2000 07:40:38 PM,04/17/2000 07:42:29 PM,,SF,94124.0,B10,17.0,6624.0,3,3,3,False,1,ENGINE,1.0,10,10,Bayview Hunters Point,"(37.7346032067084, -122.382962001592)"
1381,E17,Structure Fire,04/17/2000,04/17/2000 07:49:54 PM,04/17/2000 07:55:21 PM,04/17/2000 07:55:47 PM,04/17/2000 07:57:04 PM,04/17/2000 07:57:48 PM,,SF,94124.0,B10,17.0,6572.0,3,3,3,False,1,ENGINE,1.0,10,10,Bayview Hunters Point,"(37.7303419725174, -122.382887872758)"
1383,E08,Structure Fire,04/17/2000,04/17/2000 07:57:36 PM,04/17/2000 07:58:10 PM,04/17/2000 07:58:19 PM,04/17/2000 07:59:42 PM,04/17/2000 08:02:16 PM,,SF,94107.0,B03,8.0,2171.0,3,3,3,False,1,ENGINE,1.0,3,6,Mission Bay,"(37.7773277635261, -122.393088559685)"
1384,T08,Structure Fire,04/17/2000,04/17/2000 07:57:36 PM,04/17/2000 07:58:10 PM,04/17/2000 07:58:19 PM,,,,SF,94107.0,B03,8.0,2171.0,3,3,3,False,1,TRUCK,12.0,3,6,Mission Bay,"(37.7773277635261, -122.393088559685)"
1389,E33,Structure Fire,04/17/2000,04/17/2000 08:09:54 PM,04/17/2000 08:10:01 PM,04/17/2000 08:10:23 PM,04/17/2000 08:11:16 PM,04/17/2000 08:13:23 PM,,SF,94112.0,B09,33.0,8372.0,3,3,3,False,1,ENGINE,1.0,9,11,Oceanview/Merced/Ingleside,"(37.7149046737385, -122.456071999233)"
1410,E37,Structure Fire,04/17/2000,04/17/2000 09:39:54 PM,04/17/2000 09:42:29 PM,04/17/2000 09:42:39 PM,04/17/2000 09:43:46 PM,04/17/2000 09:44:52 PM,,SF,94107.0,B10,37.0,2521.0,3,3,3,False,1,ENGINE,1.0,10,10,Potrero Hill,"(37.7598505212671, -122.399181613989)"
1442,E17,Structure Fire,04/17/2000,04/18/2000 12:19:54 AM,04/18/2000 12:22:32 AM,04/18/2000 12:23:09 AM,04/18/2000 12:25:15 AM,,,SF,94124.0,B10,17.0,6636.0,3,3,3,False,1,ENGINE,1.0,10,10,Bayview Hunters Point,"(37.7311094161972, -122.37955189246)"
1474,E39,Structure Fire,04/17/2000,04/18/2000 06:51:19 AM,04/18/2000 06:51:27 AM,04/18/2000 06:51:45 AM,04/18/2000 06:53:44 AM,04/18/2000 06:56:49 AM,,SF,94127.0,B08,39.0,8562.0,3,3,3,False,1,ENGINE,1.0,8,7,West of Twin Peaks,"(37.7377475002379, -122.466573582038)"
1475,RS2,Structure Fire,04/17/2000,04/18/2000 06:51:19 AM,04/18/2000 06:51:27 AM,04/18/2000 06:51:45 AM,04/18/2000 06:53:23 AM,04/18/2000 06:59:57 AM,,SF,94127.0,B08,39.0,8562.0,3,3,3,False,1,RESCUE SQUAD,6.0,8,7,West of Twin Peaks,"(37.7377475002379, -122.466573582038)"
1501,E41,Structure Fire,04/18/2000,04/19/2000 05:22:42 AM,04/19/2000 05:23:28 AM,04/19/2000 05:23:43 AM,04/19/2000 05:25:47 AM,,,SF,94109.0,B01,28.0,1615.0,3,3,3,False,1,ENGINE,9.0,1,2,Russian Hill,"(37.8066646613779, -122.420057870501)"
1516,E41,Structure Fire,04/18/2000,04/18/2000 10:19:54 AM,04/18/2000 10:28:17 AM,04/18/2000 10:28:35 AM,04/18/2000 10:30:02 AM,04/18/2000 10:31:26 AM,,SF,94109.0,B04,4.0,3151.0,3,3,3,False,1,ENGINE,1.0,4,2,Russian Hill,"(37.7957371093016, -122.423413055255)"
1533,E17,Structure Fire,04/18/2000,04/18/2000 11:09:54 AM,04/18/2000 11:15:21 AM,04/18/2000 11:16:14 AM,04/18/2000 11:17:06 AM,04/18/2000 11:22:27 AM,,SF,94124.0,B10,17.0,6665.0,3,3,3,False,1,ENGINE,1.0,10,10,Bayview Hunters Point,"(37.7280054654209, -122.373766115675)"
1570,E25,Structure Fire,04/18/2000,04/18/2000 02:09:54 PM,04/18/2000 02:19:13 PM,04/18/2000 02:19:21 PM,04/18/2000 02:20:16 PM,04/18/2000 02:21:59 PM,,SF,94124.0,B10,25.0,6455.0,3,3,3,False,1,ENGINE,1.0,10,10,Bayview Hunters Point,"(37.7386026847273, -122.392392964477)"
1573,E25,Structure Fire,04/18/2000,04/18/2000 02:49:54 PM,04/18/2000 02:51:14 PM,04/18/2000 02:51:35 PM,04/18/2000 02:52:01 PM,04/18/2000 02:53:39 PM,,SF,94124.0,B10,25.0,6437.0,3,3,3,False,1,ENGINE,1.0,10,10,Bayview Hunters Point,"(37.7461571286485, -122.387174219434)"
1574,T09,Structure Fire,04/18/2000,04/18/2000 02:49:54 PM,04/18/2000 02:51:14 PM,04/18/2000 02:51:35 PM,04/18/2000 02:52:58 PM,,,SF,94124.0,B10,25.0,6437.0,3,3,3,False,1,TRUCK,2.0,10,10,Bayview Hunters Point,"(37.7461571286485, -122.387174219434)"
1588,E38,Structure Fire,04/18/2000,04/18/2000 03:39:54 PM,04/18/2000 03:48:50 PM,04/18/2000 03:48:58 PM,04/18/2000 03:50:06 PM,,,SF,94109.0,B02,5.0,3366.0,3,3,3,False,1,ENGINE,2.0,2,5,Western Addition,"(37.7824770505897, -122.424108201912)"
1589,T06,Structure Fire,04/18/2000,04/18/2000 03:39:54 PM,04/18/2000 03:48:50 PM,04/18/2000 03:48:58 PM,04/18/2000 03:50:05 PM,04/18/2000 03:51:19 PM,,SF,94109.0,B02,5.0,3366.0,3,3,3,False,1,TRUCK,1.0,2,5,Western Addition,"(37.7824770505897, -122.424108201912)"
1591,E36,Structure Fire,04/18/2000,04/18/2000 03:53:49 PM,04/18/2000 03:53:51 PM,04/18/2000 03:54:01 PM,04/18/2000 03:55:09 PM,04/18/2000 03:58:05 PM,,SF,94114.0,B05,6.0,525.0,3,3,3,False,1,ENGINE,1.0,2,8,Castro/Upper Market,"(37.7635672604293, -122.43073545001)"
1617,B10,Structure Fire,04/18/2000,04/18/2000 06:15:53 PM,04/18/2000 06:16:25 PM,04/18/2000 06:16:35 PM,04/18/2000 06:18:17 PM,04/18/2000 06:20:36 PM,,SF,94124.0,B10,17.0,6471.0,3,3,3,False,1,CHIEF,4.0,10,10,Bayview Hunters Point,"(37.7359424972351, -122.391874407163)"
1618,E25,Structure Fire,04/18/2000,04/18/2000 06:15:53 PM,04/18/2000 06:16:25 PM,04/18/2000 06:16:35 PM,04/18/2000 06:17:34 PM,04/18/2000 06:19:31 PM,,SF,94124.0,B10,17.0,6471.0,3,3,3,False,1,ENGINE,2.0,10,10,Bayview Hunters Point,"(37.7359424972351, -122.391874407163)"
1619,M35,Structure Fire,04/18/2000,04/18/2000 06:15:53 PM,04/18/2000 06:16:25 PM,04/18/2000 06:16:35 PM,04/18/2000 06:17:49 PM,04/18/2000 06:26:20 PM,,SF,94124.0,B10,17.0,6471.0,3,3,3,True,1,MEDIC,5.0,10,10,Bayview Hunters Point,"(37.7359424972351, -122.391874407163)"
1630,E03,Structure Fire,04/18/2000,04/18/2000 07:14:14 PM,04/18/2000 07:15:32 PM,04/18/2000 07:16:14 PM,04/18/2000 07:17:16 PM,,,SF,94103.0,B02,36.0,2335.0,3,3,3,False,1,ENGINE,7.0,2,6,South of Market,"(37.7748529869363, -122.411439178067)"
1631,E36,Structure Fire,04/18/2000,04/18/2000 07:14:14 PM,04/18/2000 07:15:32 PM,04/18/2000 07:16:14 PM,04/18/2000 07:17:12 PM,04/18/2000 07:19:54 PM,,SF,94103.0,B02,36.0,2335.0,3,3,3,False,1,ENGINE,3.0,2,6,South of Market,"(37.7748529869363, -122.411439178067)"
1632,T07,Structure Fire,04/18/2000,04/18/2000 07:14:14 PM,04/18/2000 07:15:32 PM,04/18/2000 07:16:14 PM,04/18/2000 07:18:12 PM,04/18/2000 07:20:23 PM,,SF,94103.0,B02,36.0,2335.0,3,3,3,False,1,TRUCK,4.0,2,6,South of Market,"(37.7748529869363, -122.411439178067)"
1635,E29,Structure Fire,04/18/2000,04/18/2000 07:19:54 PM,04/18/2000 07:24:54 PM,04/18/2000 07:25:23 PM,04/18/2000 07:26:03 PM,04/18/2000 07:28:39 PM,,SF,94107.0,B03,29.0,2274.0,3,3,3,False,1,ENGINE,1.0,3,10,Mission Bay,"(37.7700850603691, -122.399583414088)"
1646,E15,Structure Fire,04/18/2000,04/18/2000 08:09:54 PM,04/18/2000 08:12:31 PM,04/18/2000 08:13:19 PM,04/18/2000 08:14:22 PM,,,SF,94112.0,B09,15.0,8472.0,3,3,3,False,1,ENGINE,1.0,9,7,West of Twin Peaks,"(37.7236723652343, -122.455135658662)"
1650,E01,Structure Fire,04/18/2000,04/18/2000 08:19:54 PM,04/18/2000 08:25:21 PM,04/18/2000 08:26:29 PM,04/18/2000 08:28:20 PM,04/18/2000 08:30:00 PM,,SF,94102.0,B01,1.0,1363.0,3,3,3,False,1,ENGINE,1.0,1,3,Tenderloin,"(37.7864096137715, -122.408036236271)"
1660,B09,Structure Fire,04/18/2000,04/18/2000 09:22:14 PM,04/18/2000 09:22:28 PM,04/18/2000 09:22:59 PM,04/18/2000 09:24:48 PM,04/18/2000 09:28:58 PM,,SF,94132.0,B09,33.0,8421.0,3,3,3,False,1,CHIEF,3.0,9,11,Oceanview/Merced/Ingleside,"(37.7169859296489, -122.470654167498)"
1661,E19,Structure Fire,04/18/2000,04/18/2000 09:22:14 PM,04/18/2000 09:22:28 PM,04/18/2000 09:22:59 PM,04/18/2000 09:25:10 PM,04/18/2000 10:43:52 PM,,SF,94132.0,B09,33.0,8421.0,3,3,3,True,1,ENGINE,8.0,9,11,Oceanview/Merced/Ingleside,"(37.7169859296489, -122.470654167498)"
1662,M43,Structure Fire,04/18/2000,04/18/2000 09:22:14 PM,04/18/2000 09:22:28 PM,04/18/2000 09:22:59 PM,04/18/2000 09:24:26 PM,04/18/2000 09:32:14 PM,04/18/2000 10:30:54 PM,SF,94132.0,B09,33.0,8421.0,3,3,3,True,1,MEDIC,4.0,9,11,Oceanview/Merced/Ingleside,"(37.7169859296489, -122.470654167498)"
1663,RS2,Structure Fire,04/18/2000,04/18/2000 09:22:14 PM,04/18/2000 09:22:28 PM,04/18/2000 09:22:59 PM,04/18/2000 09:24:23 PM,04/18/2000 09:25:59 PM,,SF,94132.0,B09,33.0,8421.0,3,3,3,True,1,RESCUE SQUAD,1.0,9,11,Oceanview/Merced/Ingleside,"(37.7169859296489, -122.470654167498)"
1664,SS1,Structure Fire,04/18/2000,04/18/2000 09:22:14 PM,04/18/2000 09:22:28 PM,04/18/2000 09:22:59 PM,,,,SF,94132.0,B09,33.0,8421.0,3,3,3,False,1,SUPPORT,10.0,9,11,Oceanview/Merced/Ingleside,"(37.7169859296489, -122.470654167498)"
1666,E39,Structure Fire,04/18/2000,04/18/2000 09:25:58 PM,04/18/2000 09:26:27 PM,04/18/2000 09:27:54 PM,04/18/2000 09:30:52 PM,04/18/2000 09:36:25 PM,,SF,94132.0,B09,15.0,8421.0,3,3,3,False,1,ENGINE,1.0,9,11,Oceanview/Merced/Ingleside,"(37.7169859296489, -122.470654167498)"
1690,E03,Structure Fire,04/18/2000,04/18/2000 11:40:18 PM,04/18/2000 11:40:40 PM,04/18/2000 11:40:50 PM,04/18/2000 11:42:24 PM,04/18/2000 11:43:31 PM,,SF,94102.0,B04,3.0,1544.0,3,3,3,False,1,ENGINE,2.0,2,6,Tenderloin,"(37.785631781088, -122.413782612492)"
1691,T01,Structure Fire,04/18/2000,04/18/2000 11:40:18 PM,04/18/2000 11:40:40 PM,04/18/2000 11:40:50 PM,04/18/2000 11:42:16 PM,04/18/2000 11:46:13 PM,,SF,94102.0,B04,3.0,1544.0,3,3,3,True,1,TRUCK,5.0,2,6,Tenderloin,"(37.785631781088, -122.413782612492)"
